Unnamed: 0	domain	subdomain	ko_KR	en_XX	category	pick_num	papago_en2ko	papago_ko2en	google_en2ko	google_ko2en	T5_ko2en	T5_en2ko
4639	스포츠	스포츠	이강인 선수가 병역혜택을 받기 위해서는 오는 2020년 도쿄올림픽 축구 종목에서 동메달 이상을 획득하거나 2022년 항저우 아시안게임에서 우승해야 한다는 것이다.	In order for Lee Kang-in to receive the military exemption, he must earn a bronze medal or higher in the Olympic Football Tournament Tokyo 2020 or win the 2022 Hangzhou Asian Games.	sports	0	이강인이 병역면제를 받으려면 올림픽축구대회 도쿄 2020에서 동메달 이상을 획득하거나 2022년 항저우 아시안게임에서 우승해야 한다.	In order for Lee Kang-in to receive military service benefits, he must win more than a bronze medal in the upcoming 2020 Tokyo Olympics soccer event or win the 2022 Hangzhou Asian Games.	이강인이 병역 면제를 받으려면 2020 도쿄올림픽 축구대회에서 동메달 이상을 획득하거나 2022 항저우 아시안게임에서 우승해야 한다.	In order to receive military service benefits, Lee Kang-in must win a bronze medal in soccer at the 2020 Tokyo Olympics or win the 2022 Asian Games in Hangzhou.	In order for Lee Kang-in to receive military service benefits, he must win more than a bronze medal in the 2020 Tokyo Olympics soccer event or win the 2022 Hangzhou Asian Games.	이강인이 병역특례를 받기 위해서는 올림픽축구대회 도쿄 2020에서 동메달을 획득하거나 2022년 항저우 아시안게임을 제패해야 한다.
6468	스포츠	스포츠	맨유가 리그 개막 후 7경기에서 두자릿 수 승점을 확보하지 못한 것은 1989∼1990시즌 이후 처음이다.	It is the first time since the 1989-1990 season that Manchester United has failed to secure double-digit points in seven games since the league's opening.	sports	0	맨유가 리그 개막 후 7경기에서 두 자릿수 승점 확보에 실패한 것은 1989~1990시즌 이후 처음이다.	It is the first time since the 1989-1990 season that Manchester United has not secured double-digit points in seven games since the opening of the league.	맨체스터 유나이티드가 리그 개막 이후 7경기에서 두 자릿수 승점 확보에 실패한 것은 1989-1990시즌 이후 처음이다.	It is the first time since the 1989-1990 season that United have not secured double-digit points in seven games since the start of the league.	It is the first time since the 1989-1990 season that Manchester United has not secured double-digit points in seven games since the opening of the league.	맨유가 리그 개막 이후 7경기에서 두 자릿수 승점을 확보하지 못한 것은 1989∼1990시즌 이후 처음이다.
7220	식품/농업	농산물	아자디라크틴은 노출 수단에 관계없이 성체 단계에서 다른 포식자에게 무해한 것으로 알려져 있다.	Azadirachtin is known to be harmless to other predators at the adult stage regardless of the means of exposure.	글로벌동향정보	0	아자디라흐틴은 노출수단에 상관없이 성체 단계에서 다른 포식자들에게 무해한 것으로 알려져 있다.	Azadirachtin is known to be harmless to other predators at the adult stage, regardless of the means of exposure.	Azadirachtin은 노출 수단에 관계없이 성체 단계에서 다른 포식자에게 무해한 것으로 알려져 있습니다.	Azadirachtin is known to be harmless to other predators in the adult stage, regardless of the means of exposure.	Azadiraktin is known to be harmless to other predators in the adult stage regardless of the means of exposure.	아다다르추틴은 노출 수단과 관계없이 성인 단계에서 다른 포식자에게 무해한 것으로 알려져 있다.
4202	식품/농업	가공식품	NCR에 대한 CAR1 감수성은 음성 대조군 메커니즘을 통해 달성되는 것으로 오랫동안 받아들여져 왔으며, 이에 대한 cis 작용 부위가 가정되었다.	CAR1 sensitivity to NCR has long been accepted to be accomplished through a negative control mechanism, and cis-acting sites for it have been hypothesized.	글로벌동향정보	0	NCR에 대한 CAR1 민감도는 음의 조절 메커니즘을 통해 달성되는 것으로 오랫동안 받아들여져 왔으며, 이에 대한 시스 작용 부위가 가설화되었다.	CAR1 sensitivity to NCR has long been accepted to be achieved through a negative control mechanism, with cis action sites assumed for this.	NCR에 대한 CAR1 감수성은 음성 대조군 메커니즘을 통해 달성되는 것으로 오랫동안 받아들여져 왔으며 이에 대한 시스 작용 부위가 가설되었습니다.	It has long been accepted that CAR1 sensitivity to NCR is achieved through a negative control mechanism, with a cis site of action postulated for it.	CAR1 sensitivity to NCR has long been accepted as achieving through negative control mechanisms, and cis-action sites for this have been assumed.	NCR에 대한 CAR1 민감도는 음의 제어 메커니즘을 통해 달성되는 것으로 오랫동안 받아들여졌으며, 이에 대한 시스 작용 부위가 가설되었다.
3511	식품/농업	축수산물	200~500개의 분리주를 7가지 일상적인 스크리닝 항생제를 포함하는 복제 도말하고, 37°C에서 24시간 동안 배양하고, 약물 내성 손실에 대해 점수를 매기고, 플라스미드 DNA 손실에 대해 스크리닝했다.	Two hundred to five hundred isolates were replica plated containing the seven routine screening antibiotics, incubated at 37°C for 24 h, scored for the loss of drug resistance, and screened for the loss of plasmid DNA.	글로벌동향정보	0	7가지 정기 선별 항생제가 포함된 200~500개의 분리물을 복제하고, 37°C에서 24시간 동안 배양하고, 내약품성 손실에 대한 점수를 매기고, 플라스미드 DNA의 손실을 선별했다.	200–500 isolates were replicated, containing seven routine screening antibiotics, incubated at 37°C for 24 hours, scored for drug-resistant losses, and screened for plasmid DNA losses.	200~500개의 분리주를 7가지 일상적인 스크리닝 항생제를 포함하는 복제 플레이팅하고, 37°C에서 24시간 동안 배양하고, 약물 내성 손실에 대해 점수를 매기고, 플라스미드 DNA 손실에 대해 스크리닝했습니다.	200–500 isolates were replicate smeared containing 7 routine screening antibiotics, incubated at 37 °C for 24 h, scored for drug resistance loss, and screened for plasmid DNA loss.	200 to 500 separators were reproduced smeared with seven routine screening antibiotics, cultured at 37°C for 24 hours, scored for drug resistance loss, and screening for plasmid DNA loss.	2백 ~ 5백 개의 격리체는 7개의 일상적인 선별 항생제를 포함하고, 37°C에서 24시간 배양하여 약물 저항성 손실 점수, 플라즈미드 DNA 손실 선별 검사하였다.
6420	식품/농업	건강식품류	대조적으로, 이 유기체의 Mn-SOD와 대장균의 Mn-SOD는 H2O2 노출의 영향을 받지 않다.	In contrast, the Mn-SOD from this organism, as well as that from Escherichia coli, is unaffected by exposure to H202.	글로벌동향정보	0	이와는 대조적으로 대장균뿐만 아니라 이 유기체의 Mn-SOD는 H202에 노출되어도 영향을 받지 않는다.	In contrast, Mn-SOD of this organism and Mn-SOD of E. coli are not affected by H2O2 exposure.	대조적으로, 이 유기체의 Mn-SOD와 대장균의 Mn-SOD는 H2O2 노출의 영향을 받지 않습니다.	In contrast, the Mn-SOD of this organism and the Mn-SOD of E. coli were not affected by H2O2 exposure.	In contrast, Mn-SOD of this organism and Mn–SOD in cololi are not affected by H2O2 exposure.	대조적으로, 이 유기체에서의 Mn-SOD는 대장균에서와 마찬가지로 H202에 노출되어 영향을 받지 않는다.
10379	식품/농업	농산물	녹색 상자는 촉매 트라이어드 DD34D의 보존된 모티프에 해당한다.	Green boxes correspond to conserved motifs of the catalytic triad DD34D.	글로벌동향정보	0	녹색 상자는 촉매 삼합체 DD34D의 보존된 모티브에 해당합니다.	The green box corresponds to the preserved motif of the catalyst triad DD34D.	녹색 상자는 촉매 트라이어드 DD34D의 보존된 모티프에 해당합니다.	Green boxes correspond to conserved motifs of the catalyst triad DD34D.	The green box corresponds to a preserved motif of the catalytic transistor DD34D.	그린 박스는 촉매 트리드 DD34D의 보존된 모티브에 해당한다.
44	식품/농업	축수산물	큰부리새속은 고래 낙하 샘플에서만 발견되는 반면 모디올룰라 페이돌리나의 존재비는 다른 설정과 관련하여 통계적으로 유의하다.	Megaxinus incrassatus is found exclusively in whale-fall samples, whereas Modiolula phaseolina abundance is statistically significant there with respect to the other settings.	글로벌동향정보	0	크라사투스의 메가키누스는 고래 낙하 샘플에서만 발견되는 반면, 모돌룰라 상졸리나 풍부함은 다른 환경과 관련하여 통계적으로 유의하다.	The large-billed bird genus is found only in whale drop samples, while the presence ratio of modiola feidolina is statistically significant with respect to other settings.	Megaxinus incrassatus는 고래 낙하 샘플에서만 발견되는 반면 Modiolula phaseolina의 풍부함은 다른 설정과 관련하여 통계적으로 유의합니다.	Toucan was only found in whale drop samples, whereas the abundance of Modiolula feidolina was statistically significant with respect to the other settings.	The presence ratio of modolulella piodolina is statistically significant in relation to other settings, while the horns are found only in whale falling samples.	메가xinus incrassatus는 고래 폭포 샘플에서 독점적으로 발견되는 반면, 모올라 상골수 풍부성은 다른 설정에 대해 통계적으로 유의하다.
8945	식품/농업	축수산물	꽃가루 스펙트럼은 꿀벌이 미모사 푸디카 L. 종과 관련된 꽃가루 유형과 같은 다른 생태학적 특성을 가진 식물을 사용하고 있음을 나타내며, 일반적으로 침습성 식물로 퇴화된 지역에 서식하고, 본질적으로 수분형태이다.	The pollen spectrum indicates that bees use plants with different ecological characteristics, such as the pollen type related to the species Mimosa pudica L., a generally invasive plant colonizing degraded areas and essentially polliniferous.	글로벌동향정보	0	꽃가루 스펙트럼은 꿀벌이 미모사푸디카 종과 관련된 꽃가루 유형과 같이 생태학적 특성이 다른 식물을 사용한다는 것을 나타낸다.	The pollen spectrum indicates that honeybees use plants with different ecological properties, such as pollen types associated with the Mimosa Foodica L. species, typically inhabiting areas that have degenerated into invasive plants, and are essentially pollinating.	꽃가루 스펙트럼은 꿀벌이 Mimosa pudica L. 종과 관련된 꽃가루 유형과 같은 다른 생태학적 특성을 가진 식물을 사용한다는 것을 나타냅니다.	Pollen spectra indicate that bees use plants with different ecological characteristics, such as pollen types associated with Mimosa pudica L. spp., generally inhabit degenerated areas as invasive plants, and are essentially pollinating.	The pollen spectrum indicates that honeybeans are using plants with other ecological characteristics, such as the type of pollen related to the simultaneous fidica L. species, and generally inhabits areas degraded with invasive plants and is essentially a moisture form.	꽃가루 스펙트럼은 벌들이 일반적으로 침습적 식물인 미모사 푸카 L과 관련된 꽃가루 유형과 같이 생태적 특성이 다른 식물을 사용한다는 것을 나타낸다.
5270	식품/농업	농산물	예상대로, 조명 패턴은 S. 피미콜라에서 주변 발달의 패턴과 행동을 결정했다.	As expected, the illumination pattern determined the pattern and behavior of perithecial development in S. fimicola.	글로벌동향정보	0	예상대로, 조명 패턴은 S. 피미콜라의 주기적 발달의 패턴과 행동을 결정지었다.	As expected, the illumination pattern determined the pattern and behavior of peripheral development in S. picicola.	예상대로, 조명 패턴은 S. fimicola에서 주변 발달의 패턴과 행동을 결정했습니다.	As expected, lighting patterns determined patterns and behaviors of peripheral development in S. pimicola.	As expected, the lighting pattern determined the pattern and behavior of peripheral development in S. Pimica.	예상대로 조명 패턴은 S. fimicola에서 복강경 발달의 패턴과 거동을 결정하였다.
